course,DFWINC,daysregb4classstart,numaddlcourses,YearsofCollege,is_repeating_course,workingfulltime
ACCT100,0,18,4,2,0,0
ACCT100,0,66,6,2,0,0
ACCT100,0,118,4,2,0,0
ACCT100,0,16,3,1,0,0
ACCT100,0,11,2,2,0,0
ACCT100,0,37,4,2,0,0
ACCT100,0,2,1,2,0,0
ACCT100,0,0,2,2,0,0
ACCT100,0,58,3,2,0,0
ACCT100,0,1,1,2,0,0
ACCT100,0,50,4,2,0,0
ACCT100,0,57,5,2,0,0
ACCT100,0,18,3,2,0,0
ACCT100,0,51,4,2,0,0
ACCT100,0,51,4,2,0,0
ACCT100,0,59,3,2,0,0
ACCT100,0,26,4,2,0,0
ACCT100,0,47,4,2,0,0
ACCT100,0,36,5,2,0,0
ACCT100,0,40,5,2,0,0
ACCT100,0,1,3,1,0,0
ACCT100,0,35,4,2,0,0
ACCT100,0,75,3,2,0,0
ACCT100,0,25,5,2,0,0
ACCT100,0,76,3,2,0,0
ACCT100,0,12,5,2,0,0
ACCT100,0,32,1,2,0,0
ACCT100,0,0,4,2,0,0
ACCT100,0,16,1,2,0,0
ACCT100,0,11,4,2,0,0
ACCT100,0,25,3,2,0,0
ACCT100,0,39,5,2,0,0
ACCT100,0,41,2,3,0,0
ACCT100,0,62,2,3,0,0
ACCT100,0,73,3,2,0,0
ACCT100,0,149,4,2,0,0
ACCT100,0,57,3,2,0,0
ACCT100,0,91,2,2,0,0
ACCT100,0,87,2,2,0,0
ACCT100,0,109,3,2,0,0
ACCT100,0,116,3,2,0,0
ACCT100,0,46,2,2,0,0
ACCT100,0,66,2,3,0,0
ACCT100,0,214,1,2,0,0
ACCT100,0,30,3,2,0,0
ACCT100,0,109,3,2,0,0
ACCT100,0,12,2,2,0,0
ACCT100,0,19,2,2,0,0
ACCT100,0,3,2,2,0,0
ACCT100,0,45,2,2,0,0
ACCT100,0,45,2,2,0,0
ACCT100,0,27,4,2,0,0
ACCT100,0,13,3,2,0,0
ACCT100,0,60,2,2,0,0
ACCT100,0,2,2,2,0,0
ACCT100,0,5,2,2,0,0
ACCT100,0,46,2,2,0,0
ACCT100,0,135,4,2,0,0
ACCT100,0,22,4,3,0,0
ACCT100,0,22,5,1,0,0
ACCT100,0,181,2,2,0,0
ACCT100,0,61,3,2,0,0
ACCT100,0,4,1,2,0,0
ACCT100,0,6,2,2,1,0
ACCT100,0,35,4,2,0,0
ACCT100,0,4,1,2,0,0
ACCT100,0,65,5,2,0,0
ACCT100,0,18,1,2,0,0
ACCT100,0,212,2,2,0,0
ACCT100,0,59,3,2,0,0
ACCT100,0,53,2,2,0,0
ACCT100,0,65,2,2,0,0
ACCT100,0,44,2,2,0,0
ACCT100,0,16,4,2,0,0
ACCT100,0,67,2,2,0,0
ACCT100,0,31,1,2,0,0
ACCT100,0,8,4,1,0,0
ACCT100,0,14,2,2,0,0
ACCT100,0,15,5,1,0,0
ACCT100,0,15,1,2,0,0
ACCT100,0,1,1,2,0,0
ACCT100,0,60,2,2,0,0
ACCT100,0,1,1,2,0,0
ACCT100,0,0,1,1,0,0
ACCT100,0,51,3,2,0,0
ACCT100,0,24,2,2,0,0
ACCT100,0,22,3,3,0,0
ACCT100,0,11,2,2,0,0
ACCT100,0,26,3,2,0,0
ACCT100,0,22,2,2,0,0
ACCT100,0,23,2,2,0,0
ACCT100,0,1,2,2,0,0
ACCT100,0,50,4,2,0,0
ACCT100,0,46,2,1,0,0
ACCT100,0,3,2,2,0,0
ACCT100,0,17,4,2,0,0
ACCT100,0,44,5,2,0,0
ACCT100,0,19,2,2,0,0
ACCT100,0,86,2,2,0,0
ACCT100,0,20,5,1,0,0
ACCT100,0,50,3,2,0,0
ACCT100,0,80,2,3,0,0
ACCT100,0,29,5,2,0,0
ACCT100,0,4,0,2,0,0
ACCT100,0,14,2,1,0,0
ACCT100,0,60,2,2,0,0
ACCT100,0,10,3,2,0,0
ACCT100,0,3,1,2,0,0
ACCT100,0,64,2,2,0,0
ACCT100,0,3,2,2,0,0
ACCT100,0,37,3,0,0,0
ACCT100,0,83,1,1,0,0
ACCT100,0,59,1,2,0,0
ACCT100,0,26,3,2,0,0
ACCT100,0,98,2,2,0,0
ACCT100,0,80,2,2,0,0
ACCT100,0,29,3,2,0,0
ACCT100,0,24,3,2,0,0
ACCT100,0,77,1,2,0,0
ACCT100,0,96,2,2,0,0
ACCT100,0,64,2,3,0,0
ACCT100,0,121,1,1,0,0
ACCT100,0,30,2,2,0,0
ACCT100,0,79,3,2,0,0
ACCT100,0,29,3,2,0,0
ACCT100,0,65,2,2,0,0
ACCT100,0,5,0,1,0,0
ACCT100,0,5,0,2,0,0
ACCT100,0,31,5,2,0,0
ACCT100,0,24,0,1,0,0
ACCT100,0,39,1,3,0,0
ACCT100,0,24,0,1,0,0
ACCT100,0,76,1,2,0,0
ACCT100,0,89,1,2,0,0
ACCT100,0,40,2,2,0,0
ACCT100,0,14,2,2,0,0
ACCT100,0,65,0,1,0,0
ACCT100,0,4,1,2,0,0
ACCT100,0,44,4,2,0,0
ACCT100,0,63,3,2,0,0
ACCT100,0,69,3,2,0,0
ACCT100,0,77,3,2,0,0
ACCT100,0,63,3,2,0,0
ACCT100,0,30,3,2,0,0
ACCT100,0,44,4,2,0,0
ACCT100,0,9,0,2,0,0
ACCT100,0,4,3,2,0,0
ACCT100,0,15,3,2,0,0
ACCT100,0,53,2,2,0,0
ACCT100,0,40,2,2,0,0
ACCT100,0,10,2,2,0,0
ACCT100,0,22,3,2,0,0
ACCT100,0,54,1,2,0,0
ACCT100,0,16,2,2,0,0
ACCT100,0,14,2,1,0,0
ACCT100,0,68,1,2,0,0
ACCT100,0,54,1,2,0,0
ACCT100,0,260,4,2,0,0
ACCT100,0,0,0,2,1,0
ACCT100,0,64,2,2,0,0
ACCT100,0,68,1,2,0,0
ACCT100,0,1,2,0,0,0
ACCT100,0,60,1,1,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,17,0,2,0,0
ACCT100,0,17,0,2,0,0
ACCT100,0,12,2,2,0,0
ACCT100,0,121,4,2,0,0
ACCT100,0,137,4,1,0,0
ACCT100,0,39,5,2,0,0
ACCT100,0,8,0,1,0,0
ACCT100,0,72,2,2,0,0
ACCT100,0,2,2,2,0,0
ACCT100,0,58,1,2,0,0
ACCT100,0,13,0,1,0,0
ACCT100,0,1,2,2,0,0
ACCT100,0,68,2,2,0,0
ACCT100,0,59,2,2,0,0
ACCT100,0,54,2,2,0,0
ACCT100,0,11,1,2,0,0
ACCT100,0,17,2,2,0,0
ACCT100,0,58,1,2,0,0
ACCT100,0,62,1,3,0,0
ACCT100,0,303,2,2,0,0
ACCT100,0,80,1,2,0,0
ACCT100,0,46,1,3,0,0
ACCT100,0,80,1,2,0,0
ACCT100,0,61,1,2,0,0
ACCT100,0,67,1,2,0,0
ACCT100,0,4,2,2,0,0
ACCT100,0,5,0,2,0,0
ACCT100,0,15,1,2,0,0
ACCT100,0,44,0,3,0,0
ACCT100,0,32,2,2,0,0
ACCT100,0,41,3,2,0,0
ACCT100,0,0,1,2,0,0
ACCT100,0,4,1,2,0,0
ACCT100,0,4,1,2,0,0
ACCT100,0,121,4,2,0,0
ACCT100,0,5,1,2,0,0
ACCT100,0,97,0,2,0,0
ACCT100,0,137,4,2,0,0
ACCT100,0,37,4,2,0,0
ACCT100,0,8,0,1,0,0
ACCT100,0,4,2,1,0,0
ACCT100,0,39,1,2,0,0
ACCT100,0,0,0,0,1,0
ACCT100,0,0,0,0,1,0
ACCT100,0,2,1,2,1,0
ACCT100,0,35,1,2,0,0
ACCT100,0,251,1,1,0,0
ACCT100,0,251,1,2,0,0
ACCT100,0,251,1,2,0,0
ACCT100,0,46,3,2,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,215,1,2,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,57,1,2,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,11,1,1,0,0
ACCT100,0,214,1,2,0,0
ACCT100,0,21,2,2,0,0
ACCT100,0,58,1,2,0,0
ACCT100,0,58,1,2,0,0
ACCT100,0,64,1,2,0,0
ACCT100,0,54,3,2,0,0
ACCT100,0,43,2,2,0,0
ACCT100,0,43,2,2,0,0
ACCT100,0,20,1,2,0,0
ACCT100,0,53,2,2,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,215,1,2,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,214,1,1,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,27,1,2,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,0,1,1,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,215,1,2,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,214,1,1,0,0
ACCT100,0,2,1,2,0,0
ACCT100,0,49,5,2,0,0
ACCT100,0,63,1,2,0,0
ACCT100,0,251,1,2,0,0
ACCT100,0,22,1,1,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,60,1,2,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,76,1,2,0,0
ACCT100,0,216,1,0,0,0
ACCT100,0,63,1,2,0,0
ACCT100,0,95,3,2,0,0
ACCT100,0,33,1,2,0,0
ACCT100,0,47,1,3,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,215,1,2,0,0
ACCT100,0,2,1,2,0,0
ACCT100,0,65,2,2,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,215,1,2,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,37,1,2,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,214,1,2,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,215,1,1,0,0
ACCT100,0,215,1,2,0,0
ACCT100,0,14,3,0,0,0
ACCT100,0,214,1,1,0,0
ACCT100,0,215,2,1,0,0
ACCT100,0,61,3,2,0,0
ACCT100,0,215,2,2,0,0
ACCT100,0,0,0,0,1,0
ACCT100,0,215,2,1,0,0
ACCT100,0,0,0,0,1,0
ACCT100,0,215,2,1,0,0
ACCT100,0,215,2,1,0,0
ACCT100,0,215,2,1,0,0
ACCT100,0,0,1,1,0,0
ACCT100,0,35,1,1,0,0
ACCT100,0,2,2,2,0,0
ACCT100,0,75,2,1,0,0
ACCT100,0,8,1,1,0,0
ACCT100,0,8,1,1,0,0
ACCT100,0,8,1,1,0,0
ACCT100,0,215,2,1,0,0
ACCT100,0,2,2,1,0,0
ACCT100,0,15,3,1,0,0
ACCT100,0,46,1,1,0,0
ACCT100,0,46,1,1,0,0
ACCT100,0,212,2,2,0,0
ACCT100,0,77,1,1,0,0
ACCT100,0,55,1,2,0,0
ACCT100,0,138,2,2,0,0
ACCT100,0,215,2,2,0,0
ACCT100,0,43,2,1,0,0
ACCT100,0,2,6,2,0,0
ACCT100,0,78,1,1,0,0
ACCT100,0,62,2,2,0,0
ACCT100,0,215,2,1,0,0
ACCT100,0,39,2,2,0,0
ACCT100,0,16,1,2,0,0
ACCT100,0,19,7,0,0,0
ACCT100,0,0,1,2,0,0
ACCT100,0,214,2,2,0,0
ACCT100,0,39,2,2,0,0
ACCT100,0,215,2,1,0,0
ACCT100,0,215,2,1,0,0
ACCT100,0,18,1,1,0,0
ACCT100,0,44,2,2,0,0
ACCT100,0,215,2,1,0,0
ACCT100,0,1,1,2,0,0
ACCT100,0,64,2,1,0,0
ACCT100,0,0,1,1,1,0
ACCT100,0,18,2,2,0,0
ACCT100,0,215,2,1,0,0
ACCT100,0,40,2,2,0,0
ACCT100,0,215,2,1,0,0
ACCT100,0,44,2,2,0,0
ACCT100,0,214,2,1,0,0
ACCT100,0,42,1,1,0,0
ACCT100,0,188,2,2,0,0
ACCT100,0,167,3,2,0,0
ACCT100,0,215,2,1,0,0
ACCT100,0,55,2,2,0,0
ACCT100,0,1,2,2,0,0
ACCT100,0,215,2,1,0,0
ACCT100,0,215,2,1,0,0
ACCT100,0,215,2,1,0,0
ACCT100,0,8,1,1,0,0
ACCT100,0,215,2,1,0,0
ACCT100,0,215,2,1,0,0
ACCT100,0,6,2,1,0,0
ACCT100,0,215,2,1,0,0
ACCT100,0,62,2,2,0,0
ACCT100,0,215,2,1,0,0
ACCT100,0,215,2,1,0,0
ACCT100,0,44,2,2,0,0
ACCT100,0,78,1,1,0,0
ACCT100,0,212,4,1,0,0
ACCT100,0,1,1,1,0,0
ACCT100,0,1,2,2,0,0
ACCT100,0,215,2,1,0,0
ACCT100,0,2,1,1,0,0
ACCT100,0,17,0,1,1,0
ACCT100,0,69,2,2,0,0
ACCT100,0,2,3,2,0,0
ACCT100,0,39,3,2,0,0
ACCT100,0,4,3,2,0,0
ACCT100,0,21,1,1,0,0
ACCT100,0,212,5,2,0,0
ACCT100,0,1,1,2,0,0
ACCT100,0,6,2,1,0,0
ACCT100,0,6,2,1,0,0
ACCT100,0,7,1,1,0,0
ACCT100,0,9,2,1,0,0
ACCT100,0,9,2,1,0,0
ACCT100,0,61,3,2,0,0
ACCT100,0,62,3,2,0,0
ACCT100,0,213,4,2,0,0
ACCT100,0,62,3,2,0,0
ACCT100,0,42,3,2,0,0
ACCT100,0,53,3,2,0,0
ACCT100,0,1,3,2,0,0
ACCT100,0,8,1,2,0,0
ACCT100,0,25,3,2,0,0
ACCT100,0,59,3,2,0,0
ACCT100,0,2,1,1,0,0
ACCT100,0,2,1,1,0,0
ACCT100,0,2,1,1,0,0
ACCT100,0,6,1,2,0,0
ACCT100,0,25,3,2,0,0
ACCT100,0,0,0,2,1,0
ACCT100,0,6,1,1,0,0
ACCT100,0,6,2,1,0,0
ACCT100,0,0,0,0,1,0
ACCT100,0,61,3,2,0,0
ACCT100,0,4,5,2,0,0
ACCT100,0,109,4,2,0,0
ACCT100,0,109,4,2,0,0
ACCT100,0,53,4,2,0,0
ACCT100,0,47,4,2,0,0
ACCT100,0,72,5,2,0,0
ACCT100,0,2,4,2,0,0
ACCT100,0,12,4,2,0,0
ACCT100,0,191,1,3,0,0
ACCT100,0,191,1,2,0,0
ACCT100,0,79,5,2,0,0
ACCT100,0,191,1,2,0,0
ACCT100,0,28,4,2,0,0
ACCT100,0,214,4,1,0,0
ACCT100,0,16,4,1,0,0
ACCT100,0,17,3,2,0,0
ACCT100,0,308,3,2,0,0
ACCT100,0,308,3,2,0,0
ACCT100,0,308,3,1,0,0
ACCT100,0,308,3,2,0,0
ACCT100,0,308,3,2,0,0
ACCT100,0,308,3,2,0,0
ACCT100,0,9,1,2,0,0
ACCT100,0,308,3,2,0,0
ACCT100,0,11,4,2,0,0
ACCT100,0,308,3,2,0,0
ACCT100,0,122,1,1,0,0
ACCT100,0,2,1,1,0,0
ACCT100,0,308,3,2,0,0
ACCT100,0,42,3,2,0,0
ACCT100,0,308,3,1,0,0
ACCT100,0,308,3,2,0,0
ACCT100,0,159,4,2,0,0
ACCT100,0,1,1,2,0,0
ACCT100,0,107,2,2,0,0
ACCT100,0,1,2,2,0,0
ACCT100,0,0,0,0,1,0
ACCT100,0,5,1,3,0,0
ACCT100,0,14,1,2,0,0
ACCT100,0,14,1,2,0,0
ACCT100,0,42,1,2,0,0
ACCT100,0,42,2,2,0,0
ACCT100,0,82,5,2,0,0
ACCT100,0,56,4,3,0,0
ACCT100,0,63,4,2,0,0
ACCT100,0,58,3,2,0,0
ACCT100,0,20,1,2,0,0
ACCT100,0,55,1,2,0,0
ACCT100,0,58,3,2,0,0
ACCT100,0,122,1,1,0,0
ACCT100,0,308,3,1,0,0
ACCT100,0,19,1,2,0,0
ACCT100,0,11,1,1,0,0
ACCT100,0,64,4,2,0,0
ACCT100,0,0,1,1,0,0
ACCT100,0,0,1,1,0,0
ACCT100,0,6,1,2,0,0
ACCT100,0,6,1,3,0,0
ACCT100,0,1,1,1,0,0
ACCT100,0,2,8,0,0,0
ACCT100,0,22,0,1,0,0
ACCT100,0,72,3,2,0,0
ACCT100,0,18,5,2,0,0
ACCT100,0,29,4,2,0,0
ACCT100,0,21,5,1,0,0
ACCT100,0,124,1,3,0,0
ACCT100,0,46,5,2,0,0
ACCT100,0,232,3,3,0,0
ACCT100,0,2,2,1,0,0
ACCT100,0,2,2,2,0,0
ACCT100,0,56,3,2,0,0
ACCT100,0,56,3,2,0,0
ACCT100,0,56,3,2,0,0
ACCT100,0,56,3,2,0,0
ACCT100,0,56,3,2,0,0
ACCT100,0,13,5,2,0,0
ACCT100,0,8,4,2,0,0
ACCT100,0,58,4,2,0,0
ACCT100,0,70,2,2,0,0
ACCT100,0,186,3,2,0,0
ACCT100,0,186,3,2,0,0
ACCT100,0,107,2,2,0,0
ACCT100,0,52,2,2,0,0
ACCT100,0,1,1,2,0,0
ACCT100,0,21,5,2,0,0
ACCT100,0,0,1,2,0,0
ACCT100,0,0,3,2,0,0
ACCT100,0,67,2,3,0,0
ACCT100,0,27,4,2,0,0
ACCT100,0,27,4,2,0,0
ACCT100,0,80,3,2,0,0
ACCT100,0,86,1,2,0,0
ACCT100,0,68,2,2,0,0
ACCT100,0,68,2,2,0,0
ACCT100,0,68,2,2,0,0
ACCT100,0,68,2,1,0,0
ACCT100,0,67,2,3,0,0
ACCT100,0,67,2,2,0,0
ACCT100,0,17,2,2,0,0
ACCT100,0,12,1,2,0,0
ACCT100,0,33,1,2,0,0
ACCT100,0,12,1,2,0,0
ACCT100,0,33,1,2,0,0
ACCT100,0,71,2,2,0,0
ACCT100,0,58,6,2,0,0
ACCT100,0,47,2,2,0,0
ACCT100,0,65,4,2,0,0
ACCT100,0,18,2,2,0,0
ACCT100,0,16,2,2,0,0
ACCT100,0,1,1,2,0,0
ACCT100,0,19,5,2,0,0
ACCT100,0,29,3,3,0,0
ACCT100,0,47,2,2,0,0
ACCT100,0,54,4,2,0,0
ACCT100,0,2,2,2,0,0
ACCT100,0,3,2,2,0,0
ACCT100,0,2,2,2,0,0
ACCT100,0,2,2,2,0,0
ACCT100,0,21,1,2,0,0
ACCT100,0,8,2,2,0,0
ACCT100,0,8,2,2,0,0
ACCT100,0,55,3,2,0,0
ACCT100,0,112,3,2,0,0
ACCT100,0,12,4,2,0,0
ACCT100,0,66,3,2,0,0
ACCT100,0,59,3,2,0,0
ACCT100,0,42,2,2,0,0
ACCT100,0,141,2,2,0,0
ACCT100,0,141,2,2,0,0
ACCT100,0,132,2,2,0,0
ACCT100,0,2,2,2,0,0
ACCT100,0,30,2,2,0,0
ACCT100,0,132,2,2,0,0
ACCT100,0,130,2,2,0,0
ACCT100,0,81,2,2,0,0
ACCT100,0,83,2,2,0,0
ACCT100,0,130,2,2,0,0
ACCT100,0,52,4,2,0,0
ACCT100,0,43,2,2,0,0
ACCT100,0,138,2,1,0,0
ACCT100,0,186,3,2,0,0
ACCT100,0,131,2,1,0,0
ACCT100,0,0,0,2,1,0
ACCT100,0,2,3,1,0,0
ACCT100,0,45,2,2,0,0
ACCT100,0,45,2,2,0,0
ACCT100,0,22,3,2,0,0
ACCT100,0,22,2,2,0,0
ACCT100,0,30,2,2,0,0
ACCT100,0,256,0,2,0,0
ACCT100,0,10,2,2,0,0
ACCT100,0,45,3,2,0,0
ACCT100,0,127,2,2,0,0
ACCT100,0,45,2,3,0,0
ACCT100,0,59,2,2,0,0
ACCT100,0,10,5,2,0,0
ACCT100,0,67,1,1,0,0
ACCT100,0,10,5,2,0,0
ACCT100,0,23,2,2,0,0
ACCT100,0,42,3,2,0,0
ACCT100,0,40,1,2,0,0
ACCT100,0,19,3,2,0,0
ACCT100,0,7,3,2,0,0
ACCT100,0,19,3,2,0,0
ACCT100,0,64,1,2,0,0
ACCT100,0,21,2,2,0,0
ACCT100,0,22,0,2,0,0
ACCT100,0,143,3,2,0,0
ACCT100,0,44,1,2,0,0
ACCT100,0,4,2,3,0,0
ACCT100,0,92,4,3,0,0
ACCT100,0,3,2,2,0,0
ACCT100,0,9,1,1,0,0
ACCT100,0,45,2,2,0,0
ACCT100,0,10,2,2,0,0
ACCT100,0,67,2,2,0,0
ACCT100,0,45,3,2,0,0
ACCT100,0,45,3,2,0,0
ACCT100,0,45,3,2,0,0
ACCT100,0,55,3,2,0,0
ACCT100,0,55,3,2,0,0
ACCT100,0,9,1,2,0,0
ACCT100,0,5,0,2,0,0
ACCT100,0,18,0,2,0,0
ACCT100,0,0,0,1,0,0
ACCT100,0,49,3,2,0,0
ACCT100,0,23,2,2,0,0
ACCT100,0,5,0,1,0,0
ACCT100,0,5,0,1,0,0
ACCT100,0,5,0,1,0,0
ACCT100,0,53,2,2,0,0
ACCT100,0,30,1,2,0,0
ACCT100,0,0,0,2,0,0
ACCT100,0,65,1,2,0,0
ACCT100,0,36,1,2,0,0
ACCT100,0,101,1,2,0,0
ACCT100,0,31,0,3,0,0
ACCT100,0,0,2,2,0,0
ACCT100,0,67,2,2,0,0
ACCT100,0,60,2,2,0,0
ACCT100,0,23,3,2,0,0
ACCT100,0,31,2,2,0,0
ACCT100,0,61,1,2,0,0
ACCT100,0,6,3,1,0,0
ACCT100,0,61,1,3,0,0
ACCT100,0,61,1,2,0,0
ACCT100,0,3,1,2,0,0
ACCT100,0,110,0,1,0,0
ACCT100,0,5,0,1,0,0
ACCT100,0,1,0,2,0,0
ACCT100,0,59,1,2,0,0
ACCT100,0,38,1,2,0,0
ACCT100,0,31,0,2,0,0
ACCT100,0,0,8,1,0,0
ACCT100,0,130,1,2,0,0
ACCT100,0,60,2,2,0,0
ACCT100,0,34,1,1,0,0
ACCT100,0,17,1,1,0,0
ACCT100,0,0,1,2,0,0
ACCT100,0,11,1,1,0,0
ACCT100,0,73,1,2,0,0
ACCT100,0,19,1,1,0,0
ACCT100,0,13,1,1,0,0
ACCT100,0,14,1,1,0,0
ACCT100,0,35,1,2,0,0
ACCT100,0,14,1,1,0,0
ACCT100,0,4,1,1,0,0
ACCT100,0,2,1,1,1,0
ACCT100,0,5,1,1,1,0
ACCT100,0,0,1,1,0,0
ACCT100,0,20,1,1,0,0
ACCT100,0,3,0,1,1,0
ACCT100,0,2,1,1,1,0
ACCT100,0,5,1,1,1,0
ACCT100,0,1,2,1,1,0
ACCT100,0,1,1,1,1,0
ACCT100,0,13,1,1,0,0
ACCT100,0,45,1,2,0,0
ACCT100,0,34,1,1,0,0
ACCT100,0,133,2,2,0,0
ACCT100,0,118,3,2,0,0
ACCT100,0,0,1,1,0,0
ACCT100,0,5,1,1,0,0
ACCT100,0,35,1,2,0,0
ACCT100,0,35,1,1,0,0
ACCT100,0,4,1,1,0,0
ACCT100,0,6,1,1,1,0
ACCT100,0,19,1,2,1,0
ACCT100,0,38,1,2,0,0
ACCT100,0,19,2,2,0,0
ACCT100,0,34,1,1,0,0
ACCT100,0,0,1,1,0,0
ACCT100,0,0,1,1,1,0
ACCT100,0,7,1,1,0,0
ACCT100,0,25,1,1,0,0
ACCT100,0,25,1,1,0,0
ACCT100,0,35,1,1,0,0
ACCT100,0,0,1,2,0,0
ACCT100,0,1,1,1,0,0
ACCT100,0,1,1,1,0,0
ACCT100,0,35,1,1,0,0
ACCT100,0,34,1,2,0,0
ACCT100,0,1,1,1,0,0
ACCT100,0,40,2,2,0,0
ACCT100,0,66,3,2,0,0
ACCT100,0,4,2,2,0,0
ACCT100,0,35,1,1,0,0
ACCT100,0,35,1,1,0,0
ACCT100,0,123,1,2,0,0
ACCT100,0,35,1,1,0,0
ACCT100,0,6,1,2,0,0
ACCT100,0,1,3,2,0,0
ACCT100,0,30,2,2,0,0
ACCT100,0,132,2,2,0,0
ACCT100,0,24,1,1,0,0
ACCT100,0,35,2,1,0,0
ACCT100,0,38,2,1,0,0
ACCT100,0,35,2,1,0,0
ACCT100,0,2,3,2,0,0
ACCT100,0,41,2,2,0,0
ACCT100,0,3,2,1,0,0
ACCT100,0,1,2,2,0,0
ACCT100,0,10,2,1,0,0
ACCT100,0,10,2,1,0,0
ACCT100,0,86,1,1,0,0
ACCT100,0,1,1,1,0,0
ACCT100,0,2,2,2,0,0
ACCT100,0,35,2,1,0,0
ACCT100,0,34,2,2,0,0
ACCT100,0,14,2,2,0,0
ACCT100,0,38,3,2,0,0
ACCT100,0,154,1,2,0,0
ACCT100,0,141,2,2,0,0
ACCT100,0,39,2,1,0,0
ACCT100,0,0,2,1,0,0
ACCT100,0,35,2,1,0,0
ACCT100,0,40,2,1,0,0
ACCT100,0,11,2,1,0,0
ACCT100,0,39,2,1,0,0
ACCT100,0,0,1,2,0,0
ACCT100,0,0,1,2,1,0
ACCT100,0,0,1,2,0,0
ACCT100,0,0,1,1,0,0
ACCT100,0,2,4,1,0,0
ACCT100,0,35,2,1,0,0
ACCT100,0,5,2,2,0,0
ACCT100,0,39,2,1,0,0
ACCT100,0,0,3,2,0,0
ACCT100,0,2,0,1,0,0
ACCT100,0,21,2,2,0,0
ACCT100,0,21,2,2,0,0
ACCT100,0,21,2,1,0,0
ACCT100,0,21,2,1,0,0
ACCT100,0,21,2,1,0,0
ACCT100,0,21,2,2,0,0
ACCT100,0,21,2,1,0,0
ACCT100,0,15,2,2,0,0
ACCT100,0,21,2,1,0,0
ACCT100,0,21,2,2,0,0
ACCT100,0,35,3,2,0,0
ACCT100,0,35,3,1,0,0
ACCT100,0,5,2,2,0,0
ACCT100,0,57,1,2,0,0
ACCT100,0,51,3,2,0,0
ACCT100,0,44,3,2,0,0
ACCT100,0,71,3,2,0,0
ACCT100,0,65,2,2,0,0
ACCT100,0,63,3,2,0,0
ACCT100,0,45,2,2,0,0
ACCT100,0,30,2,3,0,0
ACCT100,0,35,4,2,0,0
ACCT100,0,45,3,2,0,0
ACCT100,0,4,3,2,0,0
ACCT100,0,15,3,2,0,0
ACCT100,0,4,1,2,0,0
ACCT100,0,6,3,1,0,0
ACCT100,0,6,3,1,0,0
ACCT100,0,34,3,2,0,0
ACCT100,0,1,1,2,0,0
ACCT100,0,31,3,2,0,0
ACCT100,0,7,3,2,0,0
ACCT100,0,0,2,2,0,0
ACCT100,0,18,2,2,0,0
ACCT100,0,59,3,2,0,0
ACCT100,0,6,1,1,0,0
ACCT100,0,4,2,2,0,0
ACCT100,0,36,3,2,0,0
ACCT100,0,1,2,2,0,0
ACCT100,0,9,2,2,0,0
ACCT100,0,9,2,2,0,0
ACCT100,0,42,3,2,0,0
ACCT100,0,0,0,0,1,0
ACCT100,0,12,3,2,0,0
ACCT100,0,4,4,2,0,0
ACCT100,0,41,1,2,0,0
ACCT100,0,6,4,2,0,0
ACCT100,0,125,1,2,0,0
ACCT100,0,161,4,2,0,0
ACCT100,0,14,2,1,0,0
ACCT100,0,2,2,2,0,0
ACCT100,0,0,2,1,0,0
ACCT100,0,235,4,2,0,0
